Date,DRP** mg/L P,Month,NH3 mg/L N,NO2 mg/L N,NO3 mg/L N,PO4 mg/L,PO4 mg/L P,SKN mg/L N,TDN mg/L N,TDP mg/L P,TKN mg/L N,TN mg/L N,TP mg/L P,TSS mg/L,Year,flow mgd,orgN mg/L N,pH,peak_flow mgd,temperature degC,urea* mg/L N
2011-05-10,,5,0.21,,27,,2.6,,,,,,,1,2011,2.51,,6.9,,20.9,
2011-05-11,,5,,,,,2.6,,,,,,,1,2011,2.5,,6.9,,20.7,
2011-05-12,,5,,,,,2.6,,,,,,,1,2011,2.54,,6.9,,20.7,
2011-05-13,,5,,,,,2.6,,,,,,,,2011,2.59,,6.9,,20.4,
2011-05-14,,5,,,,,2.6,,,,,,,,2011,2.67,,6.9,,20.8,
2011-05-15,,5,,,,,2.6,,,,,,,,2011,2.71,,6.9,,20.4,
2011-05-16,,5,,,,,2.6,,,,,,,,2011,3.23,,6.8,,20.3,
2011-05-17,,5,0.25,,26,,2.6,,,,1.1,,,1.4,2011,4.19,0.87,6.8,,20.2,
2011-05-18,,5,,,,,2.6,,,,,,,1.5,2011,3.65,,6.8,,20.2,
2011-05-19,,5,,,,,2.6,,,,,,,1.1,2011,3.04,,6.9,,20.4,
2011-05-20,,5,,,,,2.6,,,,,,,,2011,2.89,,6.9,,20.5,
2011-05-21,,5,,,,,2.6,,,,,,,,2011,2.76,,6.9,,21.3,
2011-05-22,,5,,,,,2.6,,,,,,,,2011,2.72,,6.8,,21.7,
2011-05-23,,5,,,,,2.6,,,,,,,,2011,3.16,,6.8,,21.3,
2011-05-24,,5,0.2,,23,,2.6,,,,,,,1.2,2011,2.4,,6.8,,21.4,
2011-05-25,,5,,,,,2.6,,,,,,,1,2011,3.48,,6.8,,21.3,
2011-05-26,,5,,,,,2.6,,,,,,,1.3,2011,2.93,,6.8,,20.4,
2011-05-27,,5,,,,,2.6,,,,,,,,2011,2.77,,6.8,,21.3,
2011-05-28,,5,,,,,2.6,,,,,,,,2011,2.61,,6.8,,21.8,
2011-05-29,,5,,,,,2.6,,,,,,,,2011,2.71,,6.9,,21.2,
2011-05-30,,5,,,,,2.6,,,,,,,,2011,2.64,,6.9,,21.4,
2011-05-31,,5,,,,,2.6,,,,,,,1.4,2011,3.09,,6.8,,21.4,
2011-06-01,,6,0.2,,26,,2.6,,,,,,,1.3,2011,2.83,,6.9,,21.9,
2011-06-02,,6,,,,,2.6,,,,,,,1.4,2011,2.76,,6.9,,21.2,
2011-06-03,,6,,,,,2.6,,,,,,,,2011,2.74,,6.9,,21.1,
2011-06-04,,6,,,,,2.6,,,,,,,,2011,4.12,,6.8,,21.1,
2011-06-05,,6,,,,,2.6,,,,,,,,2011,4.3,,6.8,,21.4,
2011-06-06,,6,,,,,2.6,,,,,,,,2011,4.32,,6.8,,20.8,
2011-06-07,,6,0.21,,17,,2.6,,,,,,,1,2011,3.34,,6.8,,20.8,
2011-06-08,,6,,,,,2.6,,,,,,,1,2011,3.25,,6.8,,21.2,
2011-06-09,,6,,,,,2.6,,,,,,,1.1,2011,2.74,,6.8,,21.7,
2011-06-10,,6,,,,,2.6,,,,,,,,2011,2.77,,6.8,,22,
2011-06-11,,6,,,,,2.6,,,,,,,,2011,3.08,,6.8,,21.6,
2011-06-12,,6,,,,,2.6,,,,,,,,2011,3.63,,6.8,,21.8,
2011-06-13,,6,,,,,2.6,,,,,,,,2011,2.72,,6.8,,21.6,
2011-06-14,,6,,,,,2.6,,,,,,,,2011,2.27,,6.8,,22.3,
2011-06-15,,6,,,,,2.6,,,,,,,1.1,2011,2.83,,6.8,,22.7,
2011-06-16,,6,0.21,,23,,2.6,,,,,,,1.2,2011,2.81,,6.9,,22.8,
2011-06-17,,6,,,,,2.6,,,,,,,1,2011,2.78,,6.9,,22.6,
2011-06-18,,6,,,,,2.6,,,,,,,,2011,2.51,,6.7,,21.9,
2011-06-19,,6,,,,,2.6,,,,,,,,2011,2.46,,6.8,,23.2,
2011-06-20,,6,,,,,2.6,,,,,,,,2011,2.29,,6.8,,23,
2011-06-21,,6,0.28,,26,,2.6,,,,0.35,,,1,2011,2.35,0.2,6.8,,23.2,
2011-06-22,,6,,,,,2.6,,,,,,,1,2011,2.67,,6.9,,23.1,
2011-06-23,,6,,,,,2.6,,,,,,,1,2011,2.51,,6.9,,23,
2011-06-24,,6,,,,,2.6,,,,,,,,2011,2.66,,6.9,,22.3,
2011-06-25,,6,,,,,2.6,,,,,,,,2011,2.66,,6.8,,22.9,
2011-06-26,,6,,,,,2.6,,,,,,,,2011,2.49,,6.8,,22.4,
2011-06-27,,6,,,,,2.6,,,,,,,,2011,2.51,,6.8,,22.6,
2011-06-28,,6,0.39,,26,,2.6,,,,,,,1,2011,3.42,,6.9,,22.7,
2011-06-29,,6,,,,,2.6,,,,,,,1,2011,2.82,,6.8,,22.3,
2011-06-30,,6,,,,,2.6,,,,,,,1,2011,2.69,,6.8,,21.4,
2011-07-01,,7,,,,,2.6,,,,,,,,2011,2.7,,6.9,,23.1,
2011-07-02,,7,,,,,2.6,,,,,,,,2011,2.6,,6.9,,23.2,
2011-07-03,,7,,,,,2.6,,,,,,,,2011,2.24,,6.8,,23.9,
2011-07-04,,7,,,,,2.6,,,,,,,,2011,1.91,,6.9,,23.7,
2011-07-05,,7,,,,,2.6,,,,,,,1.1,2011,2.39,,6.9,,24,
2011-07-06,,7,0.21,,26,,2.6,,,,,,,1,2011,2.01,,6.8,,23.7,
2011-07-07,,7,,,,,2.6,,,,,,,1,2011,2.75,,7,,23.6,
2011-07-08,,7,,,,,2.6,,,,,,,,2011,2.09,,6.9,,24,
2011-07-09,,7,,,,,2.6,,,,,,,,2011,0,,6.8,,23.7,
2011-07-10,,7,,,,,2.6,,,,,,,,2011,0,,7.2,,23.6,
2011-07-11,,7,,,,,2.6,,,,,,,,2011,2.29,,8.3,,23.4,
2011-07-12,,7,,,,,2.6,,,,,,,1,2011,2.12,,7,,22.9,
2011-07-13,,7,0.25,,30,,2.6,,,,,,,1,2011,2.5,,6.8,,23.1,
2011-07-14,,7,,,,,2.6,,,,,,,1,2011,2.55,,6.9,,22.9,
2011-07-15,,7,,,,,2.6,,,,,,,,2011,2.51,,6.9,,22.8,
2011-07-16,,7,,,,,2.6,,,,,,,,2011,2.4,,6.9,,22.8,
2011-07-17,,7,,,,,2.6,,,,,,,,2011,1.99,,6.7,,23.5,
2011-07-18,,7,,,,,2.6,,,,,,,1,2011,2.55,,6.8,,23.1,
2011-07-19,,7,0.21,,30,,2.6,,,,0.81,,4.4,1,2011,2.21,0.6,6.7,,23.1,
2011-07-20,,7,,,,,2.6,,,,,,,1,2011,2.56,,6.8,,24,
2011-07-21,,7,,,,,2.6,,,,,,,,2011,2.36,,6.8,,24,
2011-07-22,,7,,,,,2.6,,,,,,,,2011,2.35,,6.8,,24.5,
2011-07-23,,7,,,,,2.6,,,,,,,,2011,2.17,,6.7,,23.8,
2011-07-24,,7,,,,,2.6,,,,,,,,2011,2.16,,6.9,,23.2,
2011-07-25,,7,,,,,2.6,,,,,,,,2011,2.51,,6.8,,23.9,
2011-07-26,,7,0.21,,32,,2.6,,,,,,,1,2011,2.56,,6.8,,24,
2011-07-27,,7,,,,,2.6,,,,,,,1,2011,2.38,,6.8,,24.1,
2011-07-28,,7,,,,,2.6,,,,,,,1,2011,2.12,,6.8,,24.2,
2011-07-29,,7,,,,,2.6,,,,,,,,2011,2.34,,6.9,,24.2,
2011-07-30,,7,,,,,2.6,,,,,,,,2011,2.61,,6.9,,23.4,
2011-07-31,,7,,,,,2.6,,,,,,,,2011,3.15,,6.8,,24,
2011-08-01,,8,,,,,2.6,,,,,,,,2011,1.9,,6.8,,23.8,
2011-08-02,,8,1.5,,32,,2.6,,,,,,,1,2011,2.13,,6.7,,22.8,
2011-08-03,,8,,,,,2.6,,,,,,,1.3,2011,2.35,,6.7,,23.7,
2011-08-04,,8,,,,,2.6,,,,,,,1,2011,2.17,,6.8,,23.9,
2011-08-05,,8,,,,,2.6,,,,,,,,2011,2.42,,6.7,,23.8,
2011-08-06,,8,,,,,2.6,,,,,,,,2011,2.27,,6.6,,23.3,
2011-08-07,,8,,,,,2.6,,,,,,,,2011,2.34,,6.6,,23.6,
2011-08-08,,8,,,,,2.6,,,,,,,,2011,2.27,,6.7,,23.7,
2011-08-09,,8,0.21,,27,,2.6,,,,,,,1,2011,1.91,,6.7,,23.7,
2011-08-10,,8,,,,,2.6,,,,,,,1,2011,2.16,,6.7,,24.1,
2011-08-11,,8,,,,,2.6,,,,,,,1,2011,2.25,,6.8,,23.6,
2011-08-12,,8,,,,,2.6,,,,,,,,2011,2.05,,6.8,,23.9,
2011-08-13,,8,,,,,2.6,,,,,,,,2011,2.2,,6.8,,23.6,
2011-08-14,,8,,,,,2.6,,,,,,,,2011,2.13,,6.8,,23.9,
2011-08-15,,8,,,,,2.6,,,,,,,,2011,2.34,,6.7,,23.8,
2011-08-16,,8,0.21,,27,,2.6,,,,0.63,,,1.6,2011,2.45,0.42,6.7,,24.2,
2011-08-17,,8,,,,,2.6,,,,,,,1.2,2011,2.14,,6.7,,24.4,
2011-08-18,,8,,,,,2.6,,,,,,,1,2011,2.08,,6.8,,23.4,
2011-08-19,,8,,,,,2.6,,,,,,,,2011,2.23,,6.7,,23.3,
2011-08-20,,8,,,,,2.6,,,,,,,,2011,1.68,,6.6,,23.8,
2011-08-21,,8,,,,,2.6,,,,,,,,2011,2.08,,6.6,,23.9,
2011-08-22,,8,,,,,2.6,,,,,,,,2011,2.76,,6.7,,23.6,
2011-08-23,,8,0.2,,26,,2.6,,,,,,,1.5,2011,1.69,,6.8,,22.9,
2011-08-24,,8,,,,,2.6,,,,,,,1,2011,2.24,,6.7,,23.9,
2011-08-25,,8,,,,,2.6,,,,,,,1.1,2011,2.8,,6.8,,24.1,
2011-08-26,,8,,,,,2.6,,,,,,,,2011,2.52,,6.8,,23.7,
2011-08-27,,8,,,,,2.6,,,,,,,,2011,1.83,,6.8,,24.3,
2011-08-28,,8,,,,,2.6,,,,,,,,2011,1.85,,6.7,,24.1,
2011-08-29,,8,,,,,2.6,,,,,,,,2011,2.54,,6.7,,24.1,
2011-08-30,,8,0.21,,28,,2.6,,,,,,,1,2011,2.17,,6.8,,24.1,
2011-08-31,,8,,,,,2.6,,,,,,,1,2011,1.92,,6.8,,23.9,
2011-09-01,,9,,,,,2.6,,,,,,,1,2011,2.23,,6.8,,24.1,
2011-09-02,,9,,,,,2.6,,,,,,,,2011,2.32,,6.8,,23.5,
2011-09-03,,9,,,,,2.6,,,,,,,,2011,2.13,,6.7,,23.9,
2011-09-04,,9,,,,,2.6,,,,,,,,2011,2.6,,6.8,,24,
2011-09-05,,9,,,,,2.6,,,,,,,,2011,2.27,,6.7,,23.4,
2011-09-06,,9,0.2,,30,,2.6,,,,0.74,,,1,2011,2.39,0.6,6.7,,23.4,
2011-09-07,,9,,,,,2.6,,,,,,,1,2011,2.63,,6.7,,23.8,
2011-09-08,,9,,,,,2.6,,,,,,,1,2011,2.36,,6.8,,24.3,
2011-09-09,,9,,,,,2.6,,,,,,,,2011,2.61,,6.8,,23,
2011-09-10,,9,,,,,2.6,,,,,,,,2011,2.45,,6.7,,23.6,
2011-09-11,,9,,,,,2.6,,,,,,,,2011,2.44,,6.7,,23.3,
2011-09-12,,9,,,,,2.6,,,,,,,,2011,2.74,,6.8,,23.8,
2011-09-13,,9,0.21,,29,,2.6,,,,,,,1.2,2011,2.6,,6.7,,24,
2011-09-14,,9,,,,,2.6,,,,,,,1.7,2011,2.94,,6.8,,23.9,
2011-09-15,,9,,,,,2.6,,,,,,,1.5,2011,2.84,,6.8,,24,
2011-09-16,,9,,,,,2.6,,,,,,,,2011,2.95,,6.8,,24,
2011-09-17,,9,,,,,2.6,,,,,,,,2011,2.94,,6.7,,23.7,
2011-09-18,,9,,,,,2.6,,,,,,,,2011,2.69,,6.7,,24,
2011-09-19,,9,,,,,2.6,,,,,,,,2011,3.03,,6.7,,23.6,
2011-09-20,,9,0.2,,29,,2.6,,,,,,,3,2011,2.12,,6.8,,23.5,
2011-09-21,,9,,,,,2.6,,,,,,,3.3,2011,2.46,,6.9,,24.4,
2011-09-22,,9,,,,,2.6,,,,,,,3.5,2011,1.74,,6.9,,23.6,
2011-09-23,,9,,,,,2.6,,,,,,,,2011,2.89,,7,,24.5,
2011-09-24,,9,,,,,2.6,,,,,,,,2011,2.32,,7,,24,
